# Posterior Distribution calculation
# Model: one Lorentz
# Configuration file: input_oneGauss_histo.dat
# Sigma: 0.02 to 1, step 0.02
# Mu: -0.2 to 0.2, step 0.01
# Data file: ND_sample_1_histo.dat
# Data row: 7 to 64
# sigma_list[0] = 0.02
# sigma_list[1] = 0.04
# sigma_list[2] = 0.06
# sigma_list[3] = 0.08
# sigma_list[4] = 0.1
# sigma_list[5] = 0.12
# sigma_list[6] = 0.14
# sigma_list[7] = 0.16
# sigma_list[8] = 0.18
# sigma_list[9] = 0.2
# sigma_list[10] = 0.22
# sigma_list[11] = 0.24
# sigma_list[12] = 0.26
# sigma_list[13] = 0.28
# sigma_list[14] = 0.3
# sigma_list[15] = 0.32
# sigma_list[16] = 0.34
# sigma_list[17] = 0.36
# sigma_list[18] = 0.38
# sigma_list[19] = 0.4
# sigma_list[20] = 0.42
# sigma_list[21] = 0.44
# sigma_list[22] = 0.46
# sigma_list[23] = 0.48
# sigma_list[24] = 0.5
# sigma_list[25] = 0.52
# sigma_list[26] = 0.54
# sigma_list[27] = 0.56
# sigma_list[28] = 0.58
# sigma_list[29] = 0.6
# sigma_list[30] = 0.62
# sigma_list[31] = 0.64
# sigma_list[32] = 0.66
# sigma_list[33] = 0.68
# sigma_list[34] = 0.7
# sigma_list[35] = 0.72
# sigma_list[36] = 0.74
# sigma_list[37] = 0.76
# sigma_list[38] = 0.78
# sigma_list[39] = 0.8
# sigma_list[40] = 0.82
# sigma_list[41] = 0.84
# sigma_list[42] = 0.86
# sigma_list[43] = 0.88
# sigma_list[44] = 0.9
# sigma_list[45] = 0.92
# sigma_list[46] = 0.94
# sigma_list[47] = 0.96
# sigma_list[48] = 0.98
# sigma_list[49] = 1
# mu_list[0] = -0.2
# mu_list[1] = -0.19
# mu_list[2] = -0.18
# mu_list[3] = -0.17
# mu_list[4] = -0.16
# mu_list[5] = -0.15
# mu_list[6] = -0.14
# mu_list[7] = -0.13
# mu_list[8] = -0.12
# mu_list[9] = -0.11
# mu_list[10] = -0.1
# mu_list[11] = -0.09
# mu_list[12] = -0.08
# mu_list[13] = -0.07
# mu_list[14] = -0.06
# mu_list[15] = -0.05
# mu_list[16] = -0.04
# mu_list[17] = -0.03
# mu_list[18] = -0.02
# mu_list[19] = -0.01
# mu_list[20] = 0
# mu_list[21] = 0.01
# mu_list[22] = 0.02
# mu_list[23] = 0.03
# mu_list[24] = 0.04
# mu_list[25] = 0.05
# mu_list[26] = 0.06
# mu_list[27] = 0.07
# mu_list[28] = 0.08
# mu_list[29] = 0.09
# mu_list[30] = 0.1
# mu_list[31] = 0.11
# mu_list[32] = 0.12
# mu_list[33] = 0.13
# mu_list[34] = 0.14
# mu_list[35] = 0.15
# mu_list[36] = 0.16
# mu_list[37] = 0.17
# mu_list[38] = 0.18
# mu_list[39] = 0.19
# mu_list[40] = 0.2
# Free energy: 1588.76
# sigma mu posterior_distribution
0.02	-0.2	0
0.02	-0.19	0
0.02	-0.18	0
0.02	-0.17	0
0.02	-0.16	0
0.02	-0.15	0
0.02	-0.14	0
0.02	-0.13	0
0.02	-0.12	0
0.02	-0.11	0
0.02	-0.1	0
0.02	-0.09	0
0.02	-0.08	0
0.02	-0.07	0
0.02	-0.06	0
0.02	-0.05	0
0.02	-0.04	0
0.02	-0.03	0
0.02	-0.02	0
0.02	-0.01	0
0.02	0	0
0.02	0.01	0
0.02	0.02	0
0.02	0.03	0
0.02	0.04	0
0.02	0.05	0
0.02	0.06	0
0.02	0.07	0
0.02	0.08	0
0.02	0.09	0
0.02	0.1	0
0.02	0.11	0
0.02	0.12	0
0.02	0.13	0
0.02	0.14	0
0.02	0.15	0
0.02	0.16	0
0.02	0.17	0
0.02	0.18	0
0.02	0.19	0
0.02	0.2	0

0.04	-0.2	0
0.04	-0.19	0
0.04	-0.18	0
0.04	-0.17	0
0.04	-0.16	0
0.04	-0.15	0
0.04	-0.14	0
0.04	-0.13	0
0.04	-0.12	0
0.04	-0.11	0
0.04	-0.1	0
0.04	-0.09	0
0.04	-0.08	0
0.04	-0.07	0
0.04	-0.06	0
0.04	-0.05	0
0.04	-0.04	0
0.04	-0.03	0
0.04	-0.02	0
0.04	-0.01	0
0.04	0	0
0.04	0.01	0
0.04	0.02	0
0.04	0.03	0
0.04	0.04	0
0.04	0.05	0
0.04	0.06	0
0.04	0.07	0
0.04	0.08	0
0.04	0.09	0
0.04	0.1	0
0.04	0.11	0
0.04	0.12	0
0.04	0.13	0
0.04	0.14	0
0.04	0.15	0
0.04	0.16	0
0.04	0.17	0
0.04	0.18	0
0.04	0.19	0
0.04	0.2	0

0.06	-0.2	0
0.06	-0.19	0
0.06	-0.18	0
0.06	-0.17	0
0.06	-0.16	0
0.06	-0.15	0
0.06	-0.14	0
0.06	-0.13	0
0.06	-0.12	0
0.06	-0.11	0
0.06	-0.1	0
0.06	-0.09	0
0.06	-0.08	0
0.06	-0.07	0
0.06	-0.06	0
0.06	-0.05	0
0.06	-0.04	0
0.06	-0.03	0
0.06	-0.02	0
0.06	-0.01	0
0.06	0	0
0.06	0.01	0
0.06	0.02	0
0.06	0.03	0
0.06	0.04	0
0.06	0.05	0
0.06	0.06	0
0.06	0.07	0
0.06	0.08	0
0.06	0.09	0
0.06	0.1	0
0.06	0.11	0
0.06	0.12	0
0.06	0.13	0
0.06	0.14	0
0.06	0.15	0
0.06	0.16	0
0.06	0.17	0
0.06	0.18	0
0.06	0.19	0
0.06	0.2	0

0.08	-0.2	0
0.08	-0.19	0
0.08	-0.18	0
0.08	-0.17	0
0.08	-0.16	0
0.08	-0.15	0
0.08	-0.14	0
0.08	-0.13	0
0.08	-0.12	0
0.08	-0.11	0
0.08	-0.1	0
0.08	-0.09	0
0.08	-0.08	0
0.08	-0.07	0
0.08	-0.06	0
0.08	-0.05	0
0.08	-0.04	0
0.08	-0.03	0
0.08	-0.02	0
0.08	-0.01	0
0.08	0	0
0.08	0.01	0
0.08	0.02	0
0.08	0.03	0
0.08	0.04	0
0.08	0.05	0
0.08	0.06	0
0.08	0.07	0
0.08	0.08	0
0.08	0.09	0
0.08	0.1	0
0.08	0.11	0
0.08	0.12	0
0.08	0.13	0
0.08	0.14	0
0.08	0.15	0
0.08	0.16	0
0.08	0.17	0
0.08	0.18	0
0.08	0.19	0
0.08	0.2	0

0.1	-0.2	0
0.1	-0.19	0
0.1	-0.18	0
0.1	-0.17	0
0.1	-0.16	0
0.1	-0.15	0
0.1	-0.14	0
0.1	-0.13	0
0.1	-0.12	0
0.1	-0.11	0
0.1	-0.1	0
0.1	-0.09	0
0.1	-0.08	0
0.1	-0.07	0
0.1	-0.06	0
0.1	-0.05	0
0.1	-0.04	0
0.1	-0.03	0
0.1	-0.02	0
0.1	-0.01	0
0.1	0	0
0.1	0.01	0
0.1	0.02	0
0.1	0.03	0
0.1	0.04	0
0.1	0.05	0
0.1	0.06	0
0.1	0.07	0
0.1	0.08	0
0.1	0.09	0
0.1	0.1	0
0.1	0.11	0
0.1	0.12	0
0.1	0.13	0
0.1	0.14	0
0.1	0.15	0
0.1	0.16	0
0.1	0.17	0
0.1	0.18	0
0.1	0.19	0
0.1	0.2	0

0.12	-0.2	8.9481e-297
0.12	-0.19	5.55403e-295
0.12	-0.18	2.73304e-293
0.12	-0.17	1.076e-291
0.12	-0.16	3.43127e-290
0.12	-0.15	8.96097e-289
0.12	-0.14	1.92775e-287
0.12	-0.13	3.41237e-286
0.12	-0.12	4.93338e-285
0.12	-0.11	5.76129e-284
0.12	-0.1	5.37494e-283
0.12	-0.09	3.9733e-282
0.12	-0.08	2.31744e-281
0.12	-0.07	1.06477e-280
0.12	-0.06	3.84598e-280
0.12	-0.05	1.08555e-279
0.12	-0.04	2.36468e-279
0.12	-0.03	3.9002e-279
0.12	-0.02	4.75959e-279
0.12	-0.01	4.20232e-279
0.12	0	2.64091e-279
0.12	0.01	1.17427e-279
0.12	0.02	3.71662e-280
0.12	0.03	8.51224e-281
0.12	0.04	1.44322e-281
0.12	0.05	1.85491e-282
0.12	0.06	1.84402e-283
0.12	0.07	1.43814e-284
0.12	0.08	8.87315e-286
0.12	0.09	4.3542e-287
0.12	0.1	1.70957e-288
0.12	0.11	5.42378e-290
