# Posterior Distribution calculation	# Posterior Distribution calculation
# Model: one Gaussian	# Model: one Gaussian
# Configuration file: input_oneGauss.dat	# Configuration file: input_oneGauss_histo.dat
# Sigma: 0.9 to 1.1, step 0.005	# Sigma: 0.9 to 1.1, step 0.005
# Mu: -0.1 to 0.1, step 0.005	# Mu: -0.1 to 0.1, step 0.005
# Data file: ND_sample_1.dat	# Data file: ND_sample_1_histo.dat
# Data row: 4 to 1003	# Data row: 7 to 64
# sigma_list[0] = 0.9	# sigma_list[0] = 0.9
# sigma_list[1] = 0.905	# sigma_list[1] = 0.905
# sigma_list[2] = 0.91	# sigma_list[2] = 0.91
# sigma_list[3] = 0.915	# sigma_list[3] = 0.915
# sigma_list[4] = 0.92	# sigma_list[4] = 0.92
# sigma_list[5] = 0.925	# sigma_list[5] = 0.925
# sigma_list[6] = 0.93	# sigma_list[6] = 0.93
# sigma_list[7] = 0.935	# sigma_list[7] = 0.935
# sigma_list[8] = 0.94	# sigma_list[8] = 0.94
# sigma_list[9] = 0.945	# sigma_list[9] = 0.945
# sigma_list[10] = 0.95	# sigma_list[10] = 0.95
# sigma_list[11] = 0.955	# sigma_list[11] = 0.955
# sigma_list[12] = 0.96	# sigma_list[12] = 0.96
# sigma_list[13] = 0.965	# sigma_list[13] = 0.965
# sigma_list[14] = 0.97	# sigma_list[14] = 0.97
# sigma_list[15] = 0.975	# sigma_list[15] = 0.975
# sigma_list[16] = 0.98	# sigma_list[16] = 0.98
# sigma_list[17] = 0.985	# sigma_list[17] = 0.985
# sigma_list[18] = 0.99	# sigma_list[18] = 0.99
# sigma_list[19] = 0.995	# sigma_list[19] = 0.995
# sigma_list[20] = 1	# sigma_list[20] = 1
# sigma_list[21] = 1.005	# sigma_list[21] = 1.005
# sigma_list[22] = 1.01	# sigma_list[22] = 1.01
# sigma_list[23] = 1.015	# sigma_list[23] = 1.015
# sigma_list[24] = 1.02	# sigma_list[24] = 1.02
# sigma_list[25] = 1.025	# sigma_list[25] = 1.025
# sigma_list[26] = 1.03	# sigma_list[26] = 1.03
# sigma_list[27] = 1.035	# sigma_list[27] = 1.035
# sigma_list[28] = 1.04	# sigma_list[28] = 1.04
# sigma_list[29] = 1.045	# sigma_list[29] = 1.045
# sigma_list[30] = 1.05	# sigma_list[30] = 1.05
# sigma_list[31] = 1.055	# sigma_list[31] = 1.055
# sigma_list[32] = 1.06	# sigma_list[32] = 1.06
# sigma_list[33] = 1.065	# sigma_list[33] = 1.065
# sigma_list[34] = 1.07	# sigma_list[34] = 1.07
# sigma_list[35] = 1.075	# sigma_list[35] = 1.075
# sigma_list[36] = 1.08	# sigma_list[36] = 1.08
# sigma_list[37] = 1.085	# sigma_list[37] = 1.085
# sigma_list[38] = 1.09	# sigma_list[38] = 1.09
# sigma_list[39] = 1.095	# sigma_list[39] = 1.095
# sigma_list[40] = 1.1	# sigma_list[40] = 1.1
# mu_list[0] = -0.1	# mu_list[0] = -0.1
# mu_list[1] = -0.095	# mu_list[1] = -0.095
# mu_list[2] = -0.09	# mu_list[2] = -0.09
# mu_list[3] = -0.085	# mu_list[3] = -0.085
# mu_list[4] = -0.08	# mu_list[4] = -0.08
# mu_list[5] = -0.075	# mu_list[5] = -0.075
# mu_list[6] = -0.07	# mu_list[6] = -0.07
# mu_list[7] = -0.065	# mu_list[7] = -0.065
# mu_list[8] = -0.06	# mu_list[8] = -0.06
# mu_list[9] = -0.055	# mu_list[9] = -0.055
# mu_list[10] = -0.05	# mu_list[10] = -0.05
# mu_list[11] = -0.045	# mu_list[11] = -0.045
# mu_list[12] = -0.04	# mu_list[12] = -0.04
# mu_list[13] = -0.035	# mu_list[13] = -0.035
# mu_list[14] = -0.03	# mu_list[14] = -0.03
# mu_list[15] = -0.025	# mu_list[15] = -0.025
# mu_list[16] = -0.02	# mu_list[16] = -0.02
# mu_list[17] = -0.015	# mu_list[17] = -0.015
# mu_list[18] = -0.01	# mu_list[18] = -0.01
# mu_list[19] = -0.005	# mu_list[19] = -0.005
# mu_list[20] = 0	# mu_list[20] = 0
# mu_list[21] = 0.005	# mu_list[21] = 0.005
# mu_list[22] = 0.01	# mu_list[22] = 0.01
# mu_list[23] = 0.015	# mu_list[23] = 0.015
# mu_list[24] = 0.02	# mu_list[24] = 0.02
# mu_list[25] = 0.025	# mu_list[25] = 0.025
# mu_list[26] = 0.03	# mu_list[26] = 0.03
# mu_list[27] = 0.035	# mu_list[27] = 0.035
# mu_list[28] = 0.04	# mu_list[28] = 0.04
# mu_list[29] = 0.045	# mu_list[29] = 0.045
# mu_list[30] = 0.05	# mu_list[30] = 0.05
# mu_list[31] = 0.055	# mu_list[31] = 0.055
# mu_list[32] = 0.06	# mu_list[32] = 0.06
# mu_list[33] = 0.065	# mu_list[33] = 0.065
# mu_list[34] = 0.07	# mu_list[34] = 0.07
# mu_list[35] = 0.075	# mu_list[35] = 0.075
# mu_list[36] = 0.08	# mu_list[36] = 0.08
# mu_list[37] = 0.085	# mu_list[37] = 0.085
# mu_list[38] = 0.09	# mu_list[38] = 0.09
# mu_list[39] = 0.095	# mu_list[39] = 0.095
# mu_list[40] = 0.1	# mu_list[40] = 0.1
# Free energy: 1414.24	# Free energy: 1414.52
# sigma mu posterior_distribution	# sigma mu posterior_distribution
0.9	-0.1	1.10864e-11	0.9	-0.1	9.41924e-12
0.9	-0.095	2.36801e-11	0.9	-0.095	2.02007e-11
0.9	-0.09	4.90423e-11	0.9	-0.09	4.20062e-11
0.9	-0.085	9.84816e-11	0.9	-0.085	8.46945e-11
0.9	-0.08	1.9175e-10	0.9	-0.08	1.65575e-10
0.9	-0.075	3.62002e-10	0.9	-0.075	3.13854e-10
0.9	-0.07	6.62646e-10	0.9	-0.07	5.76843e-10
0.9	-0.065	1.17611e-09	0.9	-0.065	1.02798e-09
0.9	-0.06	2.02401e-09	0.9	-0.06	1.77625e-09
0.9	-0.055	3.37731e-09	0.9	-0.055	2.97592e-09
0.9	-0.05	5.4642e-09	0.9	-0.05	4.83432e-09
0.9	-0.045	8.5719e-09	0.9	-0.045	7.61455e-09
0.9	-0.04	1.30384e-08	0.9	-0.04	1.16292e-08
0.9	-0.035	1.92294e-08	0.9	-0.035	1.72207e-08
0.9	-0.03	2.74982e-08	0.9	-0.03	2.47256e-08
0.9	-0.025	3.81275e-08	0.9	-0.025	3.44222e-08
0.9	-0.02	5.12588e-08	0.9	-0.02	4.64652e-08
0.9	-0.015	6.68181e-08	0.9	-0.015	6.08151e-08
0.9	-0.01	8.44532e-08	0.9	-0.01	7.71777e-08
0.9	-0.005	1.03498e-07	0.9	-0.005	9.49659e-08
0.9	0	1.22984e-07	0.9	0	1.13302e-07
0.9	0.005	1.41696e-07	0.9	0.005	1.31071e-07
0.9	0.01	1.58293e-07	0.9	0.01	1.47018e-07
0.9	0.015	1.7146e-07	0.9	0.015	1.59893e-07
0.9	0.02	1.80077e-07	0.9	0.02	1.68611e-07
0.9	0.025	1.8338e-07	0.9	0.025	1.72399e-07
0.9	0.03	1.81067e-07	0.9	0.03	1.70916e-07
0.9	0.035	1.7335e-07	0.9	0.035	1.64295e-07
0.9	0.04	1.60918e-07	0.9	0.04	1.53131e-07
0.9	0.045	1.44837e-07	0.9	0.045	1.38388e-07
0.9	0.05	1.26402e-07	0.9	0.05	1.21263e-07
0.9	0.055	1.0696e-07	0.9	0.055	1.03028e-07
0.9	0.06	8.77574e-08	0.9	0.06	8.48744e-08
0.9	0.065	6.98141e-08	0.9	0.065	6.77945e-08
0.9	0.07	5.38516e-08	0.9	0.07	5.25059e-08
0.9	0.075	4.02763e-08	0.9	0.075	3.94292e-08
0.9	0.08	2.92076e-08	0.9	0.08	2.87093e-08
0.9	0.085	2.05371e-08	0.9	0.085	2.02686e-08
0.9	0.09	1.40016e-08	0.9	0.09	1.38746e-08
0.9	0.095	9.25577e-09	0.9	0.095	9.20903e-09
0.9	0.1	5.93257e-09	0.9	0.1	5.92656e-09
	
0.905	-0.1	3.96671e-11	0.905	-0.1	3.38669e-11
0.905	-0.095	8.40217e-11	0.905	-0.095	7.20236e-11
0.905	-0.09	1.72622e-10	0.905	-0.09	1.48565e-10
0.905	-0.085	3.43988e-10	0.905	-0.085	2.97238e-10
0.905	-0.08	6.64866e-10	0.905	-0.08	5.76812e-10
0.905	-0.075	1.24643e-09	0.905	-0.075	1.0857e-09
0.905	-0.07	2.26645e-09	0.905	-0.07	1.9821e-09
0.905	-0.065	3.99732e-09	0.905	-0.065	3.50983e-09
0.905	-0.06	6.83807e-09	0.905	-0.06	6.02823e-09
0.905	-0.055	1.1346e-08	0.905	-0.055	1.00424e-08
0.905	-0.05	1.82598e-08	0.905	-0.05	1.62267e-08
0.905	-0.045	2.8503e-08	0.905	-0.045	2.5431e-08
0.905	-0.04	4.31549e-08	0.905	-0.04	3.86583e-08
0.905	-0.035	6.33743e-08	0.905	-0.035	5.69987e-08
0.905	-0.03	9.02693e-08	0.905	-0.03	8.15136e-08
0.905	-0.025	1.24713e-07	0.905	-0.025	1.13068e-07
0.905	-0.02	1.67118e-07	0.905	-0.02	1.52122e-07
0.905	-0.015	2.17211e-07	0.905	-0.015	1.98513e-07
0.905	-0.01	2.7383e-07	0.905	-0.01	2.51263e-07
0.905	-0.005	3.34831e-07	0.905	-0.005	3.08469e-07
0.905	0	3.97113e-07	0.905	0	3.67315e-07
0.905	0.005	4.5682e-07	0.905	0.005	4.24237e-07
0.905	0.01	5.09707e-07	0.905	0.01	4.75251e-07
0.905	0.015	5.51619e-07	0.905	0.015	5.16393e-07
0.905	0.02	5.7903e-07	0.905	0.02	5.44229e-07
0.905	0.025	5.89531e-07	0.905	0.025	5.56322e-07
0.905	0.03	5.82178e-07	0.905	0.03	5.51587e-07
0.905	0.035	5.57633e-07	0.905	0.035	5.30452e-07
0.905	0.04	5.18066e-07	0.905	0.04	4.9479e-07
0.905	0.045	4.66837e-07	0.905	0.045	4.47652e-07
0.905	0.05	4.08026e-07	0.905	0.05	3.92828e-07
0.905	0.055	3.45904e-07	0.905	0.055	3.34355e-07
0.905	0.06	2.84424e-07	0.905	0.06	2.76031e-07
0.905	0.065	2.2684e-07	0.905	0.065	2.2103e-07
0.905	0.07	1.75476e-07	0.905	0.07	1.71667e-07
0.905	0.075	1.31661e-07	0.905	0.075	1.29321e-07
0.905	0.08	9.58172e-08	0.905	0.08	9.44912e-08
0.905	0.085	6.7635e-08	0.905	0.085	6.69667e-08
0.905	0.09	4.63067e-08	0.905	0.09	4.6033e-08
0.905	0.095	3.0751e-08	0.905	0.095	3.06919e-08
0.905	0.1	1.9807e-08	0.905	0.1	1.98482e-08
	
0.91	-0.1	1.3082e-10	0.91	-0.1	1.12229e-10
0.91	-0.095	2.7483e-10	0.91	-0.095	2.36708e-10
0.91	-0.09	5.60197e-10	0.91	-0.09	4.84407e-10
0.91	-0.085	1.10792e-09	0.91	-0.085	9.61825e-10
0.91	-0.08	2.12599e-09	0.91	-0.08	1.85298e-09
0.91	-0.075	3.95827e-09	0.91	-0.075	3.46365e-09
0.91	-0.07	7.15052e-09	0.91	-0.07	6.28183e-09
0.91	-0.065	1.25331e-08	0.91	-0.065	1.10542e-08
0.91	-0.06	2.13142e-08	0.91	-0.06	1.88737e-08
0.91	-0.055	3.51696e-08	0.91	-0.055	3.12663e-08
0.91	-0.05	5.63061e-08	0.91	-0.05	5.02555e-08
0.91	-0.045	8.74645e-08	0.91	-0.045	7.83755e-08
0.91	-0.04	1.31825e-07	0.91	-0.04	1.18595e-07
0.91	-0.035	1.92775e-07	0.91	-0.035	1.74116e-07
0.91	-0.03	2.73523e-07	0.91	-0.03	2.48029e-07
0.91	-0.025	3.76553e-07	0.91	-0.025	3.42811e-07
0.91	-0.02	5.02976e-07	0.91	-0.02	4.59722e-07
0.91	-0.015	6.51863e-07	0.91	-0.015	5.9817e-07
0.91	-0.01	8.197e-07	0.91	-0.01	7.55167e-07
0.91	-0.005	1.0001e-06	0.91	-0.005	9.25017e-07
0.91	0	1.18391e-06	0.91	0	1.09937e-06
0.91	0.005	1.35982e-06	0.91	0.005	1.26774e-06
0.91	0.01	1.51543e-06	0.91	0.01	1.41842e-06
0.91	0.015	1.63862e-06	0.91	0.015	1.53981e-06
0.91	0.02	1.71914e-06	0.91	0.02	1.62188e-06
0.91	0.025	1.74997e-06	0.91	0.025	1.65752e-06
0.91	0.03	1.72838e-06	0.91	0.03	1.64356e-06
0.91	0.035	1.65629e-06	0.91	0.035	1.58126e-06
0.91	0.04	1.54001e-06	0.91	0.04	1.47608e-06
0.91	0.045	1.38931e-06	0.91	0.045	1.33692e-06
0.91	0.05	1.21608e-06	0.91	0.05	1.17487e-06
0.91	0.055	1.0328e-06	0.91	0.055	1.00176e-06
0.91	0.06	8.51057e-07	0.91	0.06	8.28753e-07
0.91	0.065	6.80439e-07	0.91	0.065	6.65236e-07
0.91	0.07	5.27848e-07	0.91	0.07	5.18102e-07
0.91	0.075	3.97299e-07	0.91	0.075	3.91511e-07
0.91	0.08	2.90145e-07	0.91	0.08	2.87052e-07
0.91	0.085	2.05589e-07	0.91	0.085	2.04205e-07
0.91	0.09	1.41343e-07	0.91	0.09	1.40949e-07
0.91	0.095	9.42842e-08	0.91	0.095	9.43942e-08
0.91	0.1	6.10227e-08	0.91	0.1	6.13363e-08
	
0.915	-0.1	3.98511e-10	0.915	-0.1	3.43494e-10
0.915	-0.095	8.30452e-10	0.915	-0.095	7.18613e-10
0.915	-0.09	1.67966e-09	0.915	-0.09	1.45916e-09
0.915	-0.085	3.2973e-09	0.915	-0.085	2.87569e-09
0.915	-0.08	6.28244e-09	0.915	-0.08	5.50063e-09
0.915	-0.075	1.1618e-08	0.915	-0.075	1.02121e-08
0.915	-0.07	2.08527e-08	0.915	-0.07	1.84013e-08
0.915	-0.065	3.63269e-08	0.915	-0.065	3.21822e-08
0.915	-0.06	6.14221e-08	0.915	-0.06	5.46278e-08
0.915	-0.055	1.00798e-07	0.915	-0.055	9.00001e-08
0.915	-0.05	1.60551e-07	0.915	-0.05	1.43914e-07
0.915	-0.045	2.48202e-07	0.915	-0.045	2.23356e-07
0.915	-0.04	3.72416e-07	0.915	-0.04	3.36451e-07
0.915	-0.035	5.42355e-07	0.915	-0.035	4.91902e-07
0.915	-0.03	7.66603e-07	0.915	-0.03	6.98018e-07
0.915	-0.025	1.05169e-06	0.915	-0.025	9.61361e-07
0.915	-0.02	1.40036e-06	0.915	-0.02	1.2851e-06
0.915	-0.015	1.80976e-06	0.915	-0.015	1.66733e-06
0.915	-0.01	2.27005e-06	0.915	-0.01	2.0996e-06
0.915	-0.005	2.76364e-06	0.915	-0.005	2.56616e-06
0.915	0	3.26557e-06	0.915	0	3.04412e-06
0.915	0.005	3.74514e-06	0.915	0.005	3.50487e-06
0.915	0.01	4.16877e-06	0.915	0.01	3.91664e-06
0.915	0.015	4.50382e-06	0.915	0.015	4.24803e-06
0.915	0.02	4.72264e-06	0.915	0.02	4.47191e-06
0.915	0.025	4.80641e-06	0.915	0.025	4.5691e-06
0.915	0.03	4.74776e-06	0.915	0.03	4.53105e-06
0.915	0.035	4.55185e-06	0.915	0.035	4.36114e-06
0.915	0.04	4.23564e-06	0.915	0.04	4.0741e-06
0.915	0.045	3.82545e-06	0.915	0.045	3.69399e-06
0.915	0.05	3.35334e-06	0.915	0.05	3.25081e-06
0.915	0.055	2.85301e-06	0.915	0.055	2.77664e-06
0.915	0.06	2.35592e-06	0.915	0.06	2.30186e-06
0.915	0.065	1.88821e-06	0.915	0.065	1.85212e-06
0.915	0.07	1.46883e-06	0.915	0.07	1.44641e-06
0.915	0.075	1.10899e-06	0.915	0.075	1.09634e-06
0.915	0.08	8.12664e-07	0.915	0.08	8.06553e-07
0.915	0.085	5.78e-07	0.915	0.085	5.75905e-07
0.915	0.09	3.99003e-07	0.915	0.09	3.99117e-07
0.915	0.095	2.67335e-07	0.915	0.095	2.68461e-07
0.915	0.1	1.73847e-07	0.915	0.1	1.75265e-07
	
0.92	-0.1	1.1236e-09	0.92	-0.1	9.72992e-10
0.92	-0.095	2.3229e-09	0.92	-0.095	2.01934e-09
0.92	-0.09	4.66252e-09	0.92	-0.09	4.06896e-09
0.92	-0.085	9.08622e-09	0.92	-0.085	7.96028e-09
0.92	-0.08	1.71917e-08	0.92	-0.08	1.51198e-08
0.92	-0.075	3.1581e-08	0.92	-0.075	2.78828e-08
0.92	-0.07	5.63255e-08	0.92	-0.07	4.99227e-08
0.92	-0.065	9.75341e-08	0.92	-0.065	8.67825e-08
0.92	-0.06	1.63976e-07	0.92	-0.06	1.46467e-07
0.92	-0.055	2.67656e-07	0.92	-0.055	2.40004e-07
0.92	-0.05	4.24176e-07	0.92	-0.05	3.8183e-07
0.92	-0.045	6.52659e-07	0.92	-0.045	5.89784e-07
0.92	-0.04	9.74989e-07	0.92	-0.04	8.84483e-07
0.92	-0.035	1.41412e-06	0.92	-0.035	1.28783e-06
0.92	-0.03	1.99133e-06	0.92	-0.03	1.82053e-06
0.92	-0.025	2.72253e-06	0.92	-0.025	2.49868e-06
0.92	-0.02	3.6139e-06	0.92	-0.02	3.32963e-06
0.92	-0.015	4.65748e-06	0.92	-0.015	4.30778e-06
0.92	-0.01	5.82771e-06	0.92	-0.01	5.41108e-06
0.92	-0.005	7.07974e-06	0.92	-0.005	6.59912e-06
0.92	0	8.35043e-06	0.92	0	7.81376e-06
0.92	0.005	9.56253e-06	0.92	0.005	8.9827e-06
0.92	0.01	1.06319e-05	0.92	0.01	1.0026e-05
0.92	0.015	1.14767e-05	0.92	0.015	1.08647e-05
0.92	0.02	1.20281e-05	0.92	0.02	1.14309e-05
0.92	0.025	1.22392e-05	0.92	0.025	1.16766e-05
0.92	0.03	1.20914e-05	0.92	0.03	1.15804e-05
0.92	0.035	1.15978e-05	0.92	0.035	1.11508e-05
0.92	0.04	1.08005e-05	0.92	0.04	1.04246e-05
0.92	0.045	9.76534e-06	0.92	0.045	9.46202e-06
0.92	0.05	8.5724e-06	0.92	0.05	8.33837e-06
0.92	0.055	7.30616e-06	0.92	0.055	7.13429e-06
0.92	0.06	6.04573e-06	0.92	0.06	5.92643e-06
0.92	0.065	4.85714e-06	0.92	0.065	4.77977e-06
0.92	0.07	3.78865e-06	0.92	0.07	3.74278e-06
0.92	0.075	2.8692e-06	0.92	0.075	2.84546e-06
0.92	0.08	2.10964e-06	0.92	0.08	2.10031e-06
0.92	0.085	1.50602e-06	0.92	0.085	1.50518e-06
0.92	0.09	1.04381e-06	0.92	0.09	1.04728e-06
0.92	0.095	7.02406e-07	0.92	0.095	7.07476e-07
0.92	0.1	4.58909e-07	0.92	0.1	4.64015e-07
	
0.925	-0.1	2.93804e-09	0.925	-0.1	2.55587e-09
0.925	-0.095	6.02663e-09	0.925	-0.095	5.26284e-09
