# Posterior Distribution calculation
# Model: one Gaussian
# Configuration file: input_oneGauss_histo.dat
# Sigma: 0.9 to 1.1, step 0.005
# Mu: -0.1 to 0.1, step 0.005
# Data file: ND_sample_1_histo.dat
# Data row: 7 to 64
# sigma_list[0] = 0.9
# sigma_list[1] = 0.905
# sigma_list[2] = 0.91
# sigma_list[3] = 0.915
# sigma_list[4] = 0.92
# sigma_list[5] = 0.925
# sigma_list[6] = 0.93
# sigma_list[7] = 0.935
# sigma_list[8] = 0.94
# sigma_list[9] = 0.945
# sigma_list[10] = 0.95
# sigma_list[11] = 0.955
# sigma_list[12] = 0.96
# sigma_list[13] = 0.965
# sigma_list[14] = 0.97
# sigma_list[15] = 0.975
# sigma_list[16] = 0.98
# sigma_list[17] = 0.985
# sigma_list[18] = 0.99
# sigma_list[19] = 0.995
# sigma_list[20] = 1
# sigma_list[21] = 1.005
# sigma_list[22] = 1.01
# sigma_list[23] = 1.015
# sigma_list[24] = 1.02
# sigma_list[25] = 1.025
# sigma_list[26] = 1.03
# sigma_list[27] = 1.035
# sigma_list[28] = 1.04
# sigma_list[29] = 1.045
# sigma_list[30] = 1.05
# sigma_list[31] = 1.055
# sigma_list[32] = 1.06
# sigma_list[33] = 1.065
# sigma_list[34] = 1.07
# sigma_list[35] = 1.075
# sigma_list[36] = 1.08
# sigma_list[37] = 1.085
# sigma_list[38] = 1.09
# sigma_list[39] = 1.095
# sigma_list[40] = 1.1
# mu_list[0] = -0.1
# mu_list[1] = -0.095
# mu_list[2] = -0.09
# mu_list[3] = -0.085
# mu_list[4] = -0.08
# mu_list[5] = -0.075
# mu_list[6] = -0.07
# mu_list[7] = -0.065
# mu_list[8] = -0.06
# mu_list[9] = -0.055
# mu_list[10] = -0.05
# mu_list[11] = -0.045
# mu_list[12] = -0.04
# mu_list[13] = -0.035
# mu_list[14] = -0.03
# mu_list[15] = -0.025
# mu_list[16] = -0.02
# mu_list[17] = -0.015
# mu_list[18] = -0.01
# mu_list[19] = -0.005
# mu_list[20] = 0
# mu_list[21] = 0.005
# mu_list[22] = 0.01
# mu_list[23] = 0.015
# mu_list[24] = 0.02
# mu_list[25] = 0.025
# mu_list[26] = 0.03
# mu_list[27] = 0.035
# mu_list[28] = 0.04
# mu_list[29] = 0.045
# mu_list[30] = 0.05
# mu_list[31] = 0.055
# mu_list[32] = 0.06
# mu_list[33] = 0.065
# mu_list[34] = 0.07
# mu_list[35] = 0.075
# mu_list[36] = 0.08
# mu_list[37] = 0.085
# mu_list[38] = 0.09
# mu_list[39] = 0.095
# mu_list[40] = 0.1
# Free energy: 1414.52
# sigma mu posterior_distribution
0.9	-0.1	9.41924e-12
0.9	-0.095	2.02007e-11
0.9	-0.09	4.20062e-11
0.9	-0.085	8.46945e-11
0.9	-0.08	1.65575e-10
0.9	-0.075	3.13854e-10
0.9	-0.07	5.76843e-10
0.9	-0.065	1.02798e-09
0.9	-0.06	1.77625e-09
0.9	-0.055	2.97592e-09
0.9	-0.05	4.83432e-09
0.9	-0.045	7.61455e-09
0.9	-0.04	1.16292e-08
0.9	-0.035	1.72207e-08
0.9	-0.03	2.47256e-08
0.9	-0.025	3.44222e-08
0.9	-0.02	4.64652e-08
0.9	-0.015	6.08151e-08
0.9	-0.01	7.71777e-08
0.9	-0.005	9.49659e-08
0.9	0	1.13302e-07
0.9	0.005	1.31071e-07
0.9	0.01	1.47018e-07
0.9	0.015	1.59893e-07
0.9	0.02	1.68611e-07
0.9	0.025	1.72399e-07
0.9	0.03	1.70916e-07
0.9	0.035	1.64295e-07
0.9	0.04	1.53131e-07
0.9	0.045	1.38388e-07
0.9	0.05	1.21263e-07
0.9	0.055	1.03028e-07
0.9	0.06	8.48744e-08
0.9	0.065	6.77945e-08
0.9	0.07	5.25059e-08
0.9	0.075	3.94292e-08
0.9	0.08	2.87093e-08
0.9	0.085	2.02686e-08
0.9	0.09	1.38746e-08
0.9	0.095	9.20903e-09
0.9	0.1	5.92656e-09

0.905	-0.1	3.38669e-11
0.905	-0.095	7.20236e-11
0.905	-0.09	1.48565e-10
0.905	-0.085	2.97238e-10
0.905	-0.08	5.76812e-10
0.905	-0.075	1.0857e-09
0.905	-0.07	1.9821e-09
0.905	-0.065	3.50983e-09
0.905	-0.06	6.02823e-09
0.905	-0.055	1.00424e-08
0.905	-0.05	1.62267e-08
0.905	-0.045	2.5431e-08
0.905	-0.04	3.86583e-08
0.905	-0.035	5.69987e-08
0.905	-0.03	8.15136e-08
0.905	-0.025	1.13068e-07
0.905	-0.02	1.52122e-07
0.905	-0.015	1.98513e-07
0.905	-0.01	2.51263e-07
0.905	-0.005	3.08469e-07
0.905	0	3.67315e-07
0.905	0.005	4.24237e-07
0.905	0.01	4.75251e-07
0.905	0.015	5.16393e-07
0.905	0.02	5.44229e-07
0.905	0.025	5.56322e-07
0.905	0.03	5.51587e-07
0.905	0.035	5.30452e-07
0.905	0.04	4.9479e-07
0.905	0.045	4.47652e-07
0.905	0.05	3.92828e-07
0.905	0.055	3.34355e-07
0.905	0.06	2.76031e-07
0.905	0.065	2.2103e-07
0.905	0.07	1.71667e-07
0.905	0.075	1.29321e-07
0.905	0.08	9.44912e-08
0.905	0.085	6.69667e-08
0.905	0.09	4.6033e-08
