# Average: 1.8185e+02
    43  -3.2284e+00  -4.9703e-04   1.7485e+00
    44   3.3154e+00   5.1043e-04   1.7490e+00
    45   1.0110e+01   1.5565e-03   1.7506e+00
    46   7.7441e+00   1.1922e-03   1.7518e+00
    47   1.8154e+00   2.7950e-04   1.7521e+00
    48   3.3719e+00   5.1912e-04   1.7526e+00
    49  -4.2581e+00  -6.5555e-04   1.7519e+00
    50  -2.0786e+00  -3.2001e-04   1.7516e+00
    51  -4.4334e-01  -6.8254e-05   1.7515e+00
    52  -8.5615e+00  -1.3181e-03   1.7502e+00
    53  -1.0511e+01  -1.6182e-03   1.7486e+00
    54  -3.7971e+00  -5.8458e-04   1.7480e+00
    55  -2.1265e+00  -3.2738e-04   1.7477e+00
    56  -3.1808e+00  -4.8970e-04   1.7472e+00
    57   7.2334e+00   1.1136e-03   1.7483e+00
    58   3.8749e+00   5.9656e-04   1.7489e+00
    59   4.5133e-02   6.9484e-06   1.7489e+00
    60   7.7285e+00   1.1898e-03   1.7501e+00
    61   8.1411e+00   1.2534e-03   1.7514e+00
    62   4.7798e+00   7.3587e-04   1.7521e+00
    63  -8.8772e+00  -1.3667e-03   1.7507e+00
    64  -7.9645e-01  -1.2262e-04   1.7506e+00
    65   3.1405e+00   4.8349e-04   1.7511e+00
    66  -7.5688e-01  -1.1653e-04   1.7510e+00
    67  -5.7511e+00  -8.8540e-04   1.7501e+00
    68  -1.0986e+01  -1.6914e-03   1.7484e+00
    69  -8.2759e+00  -1.2741e-03   1.7471e+00
    70  -7.1224e+00  -1.0965e-03   1.7460e+00
    71  -1.4413e+00  -2.2190e-04   1.7458e+00
    72  -7.1010e+00  -1.0932e-03   1.7447e+00
    73  -7.8211e+00  -1.2041e-03   1.7435e+00
    74  -8.4452e+00  -1.3002e-03   1.7422e+00
    75  -4.3753e+00  -6.7359e-04   1.7415e+00
    76  -6.1529e+00  -9.4726e-04   1.7406e+00
    77  -5.1771e+00  -7.9704e-04   1.7398e+00
    78  -6.3310e+00  -9.7468e-04   1.7388e+00
    79   1.3835e+00   2.1299e-04   1.7390e+00
    80   1.5141e+00   2.3310e-04   1.7393e+00
    81   6.7391e+00   1.0375e-03   1.7403e+00
    82   2.8039e+00   4.3167e-04   1.7407e+00
    83   8.7059e+00   1.3403e-03   1.7421e+00
    84   8.1505e+00   1.2548e-03   1.7433e+00
    85   1.2586e+00   1.9376e-04   1.7435e+00
    86   5.2527e+00   8.0867e-04   1.7443e+00
    87  -2.2745e+00  -3.5017e-04   1.7440e+00
    88  -7.8080e+00  -1.2021e-03   1.7428e+00
    89  -5.9300e+00  -9.1295e-04   1.7419e+00
    90  -1.1123e+00  -1.7124e-04   1.7417e+00
    91   9.1913e-01   1.4150e-04   1.7418e+00
    92  -1.2579e+00  -1.9366e-04   1.7416e+00
    93  -6.2126e+00  -9.5645e-04   1.7407e+00
    94  -1.3726e+01  -2.1132e-03   1.7386e+00
    95  -3.1247e+00  -4.8106e-04   1.7381e+00
    96  -5.8409e+00  -8.9923e-04   1.7372e+00
    97  -1.7796e+00  -2.7398e-04   1.7369e+00
    98   3.0191e+00   4.6480e-04   1.7374e+00
    99  -2.7749e+00  -4.2721e-04   1.7370e+00
   100  -2.7096e+00  -4.1716e-04   1.7365e+00
   101   3.9034e+00   6.0094e-04   1.7371e+00
   102   2.2285e+00   3.4310e-04   1.7375e+00
   103   2.8485e+00   4.3854e-04   1.7379e+00
   104   5.2501e+00   8.0828e-04   1.7387e+00
   105   7.4436e+00   1.1460e-03   1.7399e+00
   106   8.0957e+00   1.2464e-03   1.7411e+00
   107   2.8821e+00   4.4371e-04   1.7416e+00
   108  -6.1898e+00  -9.5295e-04   1.7406e+00
   109  -2.2906e+00  -3.5265e-04   1.7403e+00
   110   1.5884e+00   2.4454e-04   1.7405e+00
   111   1.6130e+00   2.4832e-04   1.7407e+00
   112  -5.9588e+00  -9.1739e-04   1.7398e+00
   113  -3.2729e+00  -5.0388e-04   1.7393e+00
   114  -1.2115e+01  -1.8652e-03   1.7375e+00
   115  -1.4175e+01  -2.1823e-03   1.7353e+00
   116  -6.8580e+00  -1.0558e-03   1.7342e+00
   117  -7.4965e+00  -1.1541e-03   1.7331e+00
   118  -5.2435e+00  -8.0726e-04   1.7323e+00
   119  -8.4830e+00  -1.3060e-03   1.7310e+00
   120  -5.9029e+00  -9.0879e-04   1.7300e+00
   121  -1.1015e+01  -1.6958e-03   1.7284e+00
   122  -1.1548e+01  -1.7779e-03   1.7266e+00
   123  -1.1658e+01  -1.7948e-03   1.7248e+00
   124  -1.3780e+01  -2.1216e-03   1.7227e+00
   125  -7.9146e+00  -1.2185e-03   1.7214e+00
   126  -2.0464e+00  -3.1505e-04   1.7211e+00
   127  -5.2746e+00  -8.1206e-04   1.7203e+00
   128  -4.3922e+00  -6.7621e-04   1.7196e+00
   129  -3.9098e+00  -6.0193e-04   1.7190e+00
   130  -2.2448e+00  -3.4560e-04   1.7187e+00
   131  -7.7550e+00  -1.1939e-03   1.7175e+00
   132  -1.3189e+01  -2.0305e-03   1.7155e+00
   133  -1.9802e+01  -3.0487e-03   1.7124e+00
   134  -9.9158e+00  -1.5266e-03   1.7109e+00
   135   8.3527e+00   1.2859e-03   1.7122e+00
   136   9.8542e+00   1.5171e-03   1.7137e+00
   137   1.2640e+01   1.9460e-03   1.7156e+00
   138   7.7194e+00   1.1884e-03   1.7168e+00
   139   1.0628e+01   1.6363e-03   1.7185e+00
   140   4.7026e+00   7.2399e-04   1.7192e+00
   141   1.0039e+01   1.5455e-03   1.7207e+00
   142   6.6513e+00   1.0240e-03   1.7218e+00
   143   1.9746e+00   3.0400e-04   1.7221e+00
   144   4.4473e+00   6.8468e-04   1.7227e+00
   145   8.9870e+00   1.3836e-03   1.7241e+00
   146   1.3252e+01   2.0402e-03   1.7262e+00
   147   1.3169e+01   2.0274e-03   1.7282e+00
   148   6.1480e+00   9.4651e-04   1.7291e+00
   149   8.0531e+00   1.2398e-03   1.7304e+00
   150   2.6325e+00   4.0529e-04   1.7308e+00
   151   5.2174e+00   8.0325e-04   1.7316e+00
   152   7.4208e+00   1.1425e-03   1.7327e+00
   153   7.0621e+00   1.0872e-03   1.7338e+00
   154   7.6624e+00   1.1797e-03   1.7350e+00
   155   6.1566e+00   9.4783e-04   1.7359e+00
   156   7.4933e+00   1.1536e-03   1.7371e+00
   157   1.4391e+01   2.2155e-03   1.7393e+00
   158   7.2180e+00   1.1112e-03   1.7404e+00
   159   4.0597e+00   6.2501e-04   1.7411e+00
   160   8.0394e+00   1.2377e-03   1.7423e+00
   161   5.2463e+00   8.0769e-04   1.7431e+00
   162   5.8206e+00   8.9611e-04   1.7440e+00
   163   5.7179e+00   8.8030e-04   1.7449e+00
   164   8.2683e+00   1.2729e-03   1.7461e+00
   165  -7.5117e+00  -1.1565e-03   1.7450e+00
   166  -1.0199e+01  -1.5702e-03   1.7434e+00
   167  -1.2627e+01  -1.9440e-03   1.7415e+00
   168  -1.3078e+01  -2.0135e-03   1.7395e+00
   169  -9.4568e+00  -1.4559e-03   1.7380e+00
   170   6.1457e-01   9.4616e-05   1.7381e+00
   171   7.4300e+00   1.1439e-03   1.7392e+00
   172   9.2491e+00   1.4239e-03   1.7407e+00
   173   1.8254e+00   2.8103e-04   1.7410e+00
   174   4.9075e+00   7.5553e-04   1.7417e+00
   175   8.1526e-02   1.2551e-05   1.7417e+00
   176  -6.8025e+00  -1.0473e-03   1.7407e+00
   177  -1.0490e+01  -1.6150e-03   1.7391e+00
   178  -4.9709e+00  -7.6529e-04   1.7383e+00
   179  -8.9236e+00  -1.3738e-03   1.7369e+00
   180  -6.5667e+00  -1.0110e-03   1.7359e+00
   181   6.9357e+00   1.0678e-03   1.7370e+00
   182  -5.0307e+00  -7.7450e-04   1.7362e+00
   183  -1.0058e+01  -1.5484e-03   1.7347e+00
   184  -3.6797e+00  -5.6651e-04   1.7341e+00
   185   9.9307e-01   1.5289e-04   1.7342e+00
   186   2.6107e-01   4.0193e-05   1.7343e+00
   187   5.5682e+00   8.5725e-04   1.7351e+00
   188   1.7413e+00   2.6808e-04   1.7354e+00
   189   2.0937e+00   3.2233e-04   1.7357e+00
   190  -5.3049e+00  -8.1672e-04   1.7349e+00
   191  -1.5591e+01  -2.4003e-03   1.7325e+00
   192  -1.7429e+01  -2.6832e-03   1.7298e+00
   193  -1.4133e+01  -2.1758e-03   1.7277e+00
   194  -1.2198e+01  -1.8779e-03   1.7258e+00
   195  -3.3264e+00  -5.1211e-04   1.7253e+00
   196   4.8005e+00   7.3906e-04   1.7260e+00
   197   5.3151e+00   8.1828e-04   1.7268e+00
   198   4.0786e+00   6.2792e-04   1.7274e+00
   199  -4.3516e+00  -6.6994e-04   1.7268e+00
   200  -1.9765e+00  -3.0430e-04   1.7265e+00
   201   3.0769e+00   4.7370e-04   1.7269e+00
   202   1.3313e+01   2.0496e-03   1.7290e+00
   203   1.5364e+01   2.3653e-03   1.7314e+00
   204   1.0227e+01   1.5745e-03   1.7329e+00
   205  -2.9202e-01  -4.4957e-05   1.7329e+00
   206  -2.6001e+00  -4.0030e-04   1.7325e+00
   207   5.9155e+00   9.1072e-04   1.7334e+00
   208   2.2826e+00   3.5142e-04   1.7338e+00
   209  -2.7554e+00  -4.2421e-04   1.7333e+00
   210   4.1195e+00   6.3422e-04   1.7340e+00
   211   7.5180e+00   1.1574e-03   1.7351e+00
   212   4.3356e+00   6.6749e-04   1.7358e+00
   213   4.4075e-01   6.7856e-05   1.7359e+00
   214   3.1007e+00   4.7736e-04   1.7363e+00
   215  -8.6594e+00  -1.3331e-03   1.7350e+00
   216  -8.2973e+00  -1.2774e-03   1.7337e+00
   217  -6.1369e+00  -9.4481e-04   1.7328e+00
   218  -1.0327e+01  -1.5899e-03   1.7312e+00
   219  -1.1160e+01  -1.7182e-03   1.7295e+00
   220  -7.4802e+00  -1.1516e-03   1.7283e+00
   221  -3.4333e-01  -5.2858e-05   1.7283e+00
   222  -2.3250e+00  -3.5795e-04   1.7279e+00
   223   2.3169e+00   3.5669e-04   1.7283e+00
   224   7.0114e+00   1.0794e-03   1.7293e+00
   225  -1.1795e+00  -1.8159e-04   1.7292e+00
   226  -4.8999e+00  -7.5436e-04   1.7284e+00
   227  -3.8294e+00  -5.8956e-04   1.7278e+00
   228  -5.6886e+00  -8.7579e-04   1.7269e+00
   229  -8.8728e+00  -1.3660e-03   1.7256e+00
   230  -8.5872e+00  -1.3220e-03   1.7243e+00
   231   2.2563e+00   3.4737e-04   1.7246e+00
   232   2.8950e+00   4.4569e-04   1.7250e+00
   233   2.0733e+00   3.1920e-04   1.7254e+00
   234   5.8435e+00   8.9963e-04   1.7263e+00
   235  -3.1289e+00  -4.8171e-04   1.7258e+00
   236  -3.9122e+00  -6.0231e-04   1.7252e+00
   237  -5.2431e+00  -8.0720e-04   1.7244e+00
   238  -1.0125e+01  -1.5588e-03   1.7228e+00
   239  -3.6277e+00  -5.5850e-04   1.7223e+00
   240  -1.1893e+00  -1.8310e-04   1.7221e+00
   241  -6.4018e+00  -9.8559e-04   1.7211e+00
   242  -8.1894e+00  -1.2608e-03   1.7198e+00
   243  -9.6946e-01  -1.4925e-04   1.7197e+00
   244   6.3426e+00   9.7647e-04   1.7207e+00
   245   3.8190e+00   5.8795e-04   1.7212e+00
   246   7.0885e+00   1.0913e-03   1.7223e+00
   247   1.1914e+01   1.8342e-03   1.7242e+00
   248   1.0464e+01   1.6110e-03   1.7258e+00
   249   7.8850e+00   1.2139e-03   1.7270e+00
   250   6.5698e+00   1.0114e-03   1.7280e+00
   251  -1.5419e+00  -2.3738e-04   1.7278e+00
   252  -5.5578e+00  -8.5565e-04   1.7269e+00
   253   3.2672e+00   5.0299e-04   1.7274e+00
   254   6.2215e+00   9.5782e-04   1.7284e+00
   255   9.0707e+00   1.3965e-03   1.7298e+00
   256   1.2361e+00   1.9030e-04   1.7300e+00
   257   7.4237e+00   1.1429e-03   1.7311e+00
   258   1.3536e+01   2.0840e-03   1.7332e+00
   259   1.0236e+01   1.5758e-03   1.7348e+00
   260   7.4659e+00   1.1494e-03   1.7359e+00
   261  -3.4716e+00  -5.3447e-04   1.7354e+00
   262  -7.8589e+00  -1.2099e-03   1.7342e+00
   263  -1.7690e+01  -2.7234e-03   1.7314e+00
   264  -7.0375e+00  -1.0835e-03   1.7304e+00
   265   3.6537e+00   5.6250e-04   1.7309e+00
   266   1.2434e+01   1.9143e-03   1.7328e+00
   267   9.0122e+00   1.3875e-03   1.7342e+00
   268   1.5494e-01   2.3854e-05   1.7342e+00
   269  -1.3575e+01  -2.0899e-03   1.7322e+00
   270  -2.0962e+01  -3.2272e-03   1.7289e+00
   271  -2.1510e+01  -3.3115e-03   1.7256e+00
   272  -1.7305e+01  -2.6642e-03   1.7230e+00
   273  -1.3756e+01  -2.1177e-03   1.7208e+00
   274  -2.5634e+00  -3.9464e-04   1.7204e+00
   275  -8.6876e+00  -1.3375e-03   1.7191e+00
   276  -1.4819e+01  -2.2814e-03   1.7168e+00
   277  -1.1521e+01  -1.7737e-03   1.7150e+00
   278  -1.2349e+01  -1.9012e-03   1.7131e+00
   279  -1.1913e+01  -1.8340e-03   1.7113e+00
   280  -1.7192e+01  -2.6468e-03   1.7087e+00
   281  -1.1435e+01  -1.7605e-03   1.7069e+00
   282  -6.0516e+00  -9.3167e-04   1.7060e+00
   283   1.1983e+01   1.8448e-03   1.7078e+00
   284   1.3195e+01   2.0314e-03   1.7099e+00
   285   9.4526e-01   1.4553e-04   1.7100e+00
   286  -1.6784e+00  -2.5840e-04   1.7097e+00
   287  -5.7514e+00  -8.8546e-04   1.7089e+00
   288   5.4650e-01   8.4136e-05   1.7089e+00
   289  -2.0760e+00  -3.1961e-04   1.7086e+00
   290   3.1636e+00   4.8704e-04   1.7091e+00
   291   2.3438e+00   3.6084e-04   1.7095e+00
   292   3.8618e+00   5.9454e-04   1.7101e+00
   293   6.4229e+00   9.8883e-04   1.7110e+00
   294   7.5605e+00   1.1640e-03   1.7122e+00
   295   4.3212e-01   6.6527e-05   1.7123e+00
   296  -5.9154e+00  -9.1070e-04   1.7114e+00
   297  -6.6433e+00  -1.0228e-03   1.7103e+00
   298  -3.2239e+00  -4.9634e-04   1.7099e+00
   299  -2.0748e+00  -3.1942e-04   1.7095e+00
   300  -8.7351e+00  -1.3448e-03   1.7082e+00
   301   4.2754e+00   6.5823e-04   1.7088e+00
   302   6.8078e+00   1.0481e-03   1.7099e+00
   303   7.6943e+00   1.1846e-03   1.7111e+00
   304   3.8268e+00   5.8915e-04   1.7117e+00
   305   6.8284e-01   1.0513e-04   1.7118e+00
   306   9.2532e-01   1.4246e-04   1.7119e+00
   307  -4.1616e+00  -6.4070e-04   1.7113e+00
   308  -5.4567e+00  -8.4009e-04   1.7104e+00
   309  -1.8534e+00  -2.8534e-04   1.7101e+00
   310   3.1645e-01   4.8719e-05   1.7102e+00
   311  -8.7399e+00  -1.3455e-03   1.7089e+00
   312  -1.1985e+01  -1.8452e-03   1.7070e+00
   313  -2.2303e+01  -3.4336e-03   1.7036e+00
   314  -1.4383e+01  -2.2143e-03   1.7014e+00
   315  -2.0910e+00  -3.2192e-04   1.7010e+00
   316  -3.4362e+00  -5.2901e-04   1.7005e+00
   317  -3.8698e+00  -5.9577e-04   1.6999e+00
   318  -9.8647e+00  -1.5187e-03   1.6984e+00
   319  -9.5333e+00  -1.4677e-03   1.6969e+00
   320   5.3057e-01   8.1684e-05   1.6970e+00
   321   4.9753e+00   7.6597e-04   1.6978e+00
   322   3.9871e-01   6.1384e-05   1.6978e+00
   323  -3.5203e+00  -5.4197e-04   1.6973e+00
   324  -7.3886e+00  -1.1375e-03   1.6962e+00
   325  -1.0010e+01  -1.5411e-03   1.6946e+00
   326  -1.1554e+01  -1.7788e-03   1.6928e+00
   327  -7.7422e+00  -1.1920e-03   1.6916e+00
   328   7.4209e-01   1.1425e-04   1.6918e+00
   329   1.2431e+00   1.9138e-04   1.6919e+00
   330   3.0611e+00   4.7126e-04   1.6924e+00
   331   5.1168e+00   7.8776e-04   1.6932e+00
   332   2.0194e+00   3.1090e-04   1.6935e+00
   333  -5.9164e+00  -9.1086e-04   1.6926e+00
   334  -1.0495e+01  -1.6158e-03   1.6910e+00
   335  -1.5852e+01  -2.4405e-03   1.6886e+00
   336  -1.1693e+01  -1.8002e-03   1.6868e+00
   337  -8.0163e+00  -1.2342e-03   1.6855e+00
   338  -2.1460e+00  -3.3039e-04   1.6852e+00
   339  -1.2282e+00  -1.8909e-04   1.6850e+00
   340  -9.0316e+00  -1.3905e-03   1.6836e+00
   341  -5.9199e+00  -9.1140e-04   1.6827e+00
   342   1.5425e-01   2.3747e-05   1.6827e+00
   343  -7.5129e+00  -1.1566e-03   1.6816e+00
   344  -2.9723e+00  -4.5760e-04   1.6811e+00
   345  -9.9454e+00  -1.5311e-03   1.6796e+00
   346  -3.4393e+00  -5.2950e-04   1.6790e+00
   347  -2.6287e-01  -4.0471e-05   1.6790e+00
   348  -2.7987e+00  -4.3087e-04   1.6786e+00
   349  -1.3667e+01  -2.1040e-03   1.6765e+00
   350  -8.7295e+00  -1.3439e-03   1.6751e+00
   351   1.1862e+00   1.8262e-04   1.6753e+00
   352   5.9805e+00   9.2073e-04   1.6762e+00
   353   6.2469e+00   9.6175e-04   1.6772e+00
   354   5.0022e+00   7.7011e-04   1.6780e+00
   355   6.7681e-01   1.0420e-04   1.6781e+00
   356   4.1554e+00   6.3975e-04   1.6787e+00
   357   8.6037e-02   1.3246e-05   1.6787e+00
   358  -9.0105e+00  -1.3872e-03   1.6773e+00
   359  -9.8703e+00  -1.5196e-03   1.6758e+00
   360  -1.4580e+01  -2.2447e-03   1.6736e+00
   361  -6.0888e+00  -9.3740e-04   1.6726e+00
   362  -2.3802e+00  -3.6644e-04   1.6723e+00
   363  -5.6314e+00  -8.6698e-04   1.6714e+00
   364  -1.1065e+01  -1.7034e-03   1.6697e+00
   365  -8.8698e+00  -1.3656e-03   1.6683e+00
   366  -1.4295e+01  -2.2008e-03   1.6661e+00
   367  -7.3823e+00  -1.1365e-03   1.6650e+00
   368  -5.2824e+00  -8.1324e-04   1.6642e+00
   369  -3.2796e+00  -5.0491e-04   1.6637e+00
   370  -2.7604e-02  -4.2498e-06   1.6637e+00
   371   8.6363e+00   1.3296e-03   1.6650e+00
   372   4.7052e+00   7.2439e-04   1.6657e+00
   373   1.3342e+01   2.0541e-03   1.6678e+00
   374   1.0154e+01   1.5632e-03   1.6693e+00
   375   7.9672e+00   1.2266e-03   1.6706e+00
   376   8.1083e+00   1.2483e-03   1.6718e+00
   377   9.5159e+00   1.4650e-03   1.6733e+00
   378   6.4265e+00   9.8939e-04   1.6743e+00
   379   7.8819e+00   1.2135e-03   1.6755e+00
   380   6.7955e+00   1.0462e-03   1.6765e+00
   381  -2.2163e+00  -3.4121e-04   1.6762e+00
   382  -1.8795e+00  -2.8936e-04   1.6759e+00
   383   4.6863e+00   7.2149e-04   1.6766e+00
   384  -7.5110e-01  -1.1564e-04   1.6765e+00
   385  -1.2216e+01  -1.8807e-03   1.6746e+00
   386  -1.4834e+01  -2.2838e-03   1.6723e+00
   387  -1.6884e+01  -2.5994e-03   1.6697e+00
   388  -4.3454e+00  -6.6900e-04   1.6691e+00
   389  -3.2524e+00  -5.0073e-04   1.6686e+00
   390  -8.5119e+00  -1.3104e-03   1.6673e+00
   391  -8.3585e+00  -1.2868e-03   1.6660e+00
   392  -1.2754e+01  -1.9636e-03   1.6640e+00
   393  -1.7076e+01  -2.6290e-03   1.6614e+00
   394  -1.7716e+01  -2.7275e-03   1.6587e+00
   395  -1.5642e+01  -2.4082e-03   1.6562e+00
   396  -8.2755e+00  -1.2740e-03   1.6550e+00
   397  -1.1652e+01  -1.7938e-03   1.6532e+00
   398  -3.5190e+00  -5.4177e-04   1.6526e+00
   399   2.5772e+00   3.9678e-04   1.6530e+00
   400  -4.3327e+00  -6.6704e-04   1.6524e+00
   401   3.9867e+00   6.1377e-04   1.6530e+00
   402  -8.0529e-01  -1.2398e-04   1.6529e+00
   403  -3.8796e+00  -5.9729e-04   1.6523e+00
   404  -2.8865e+00  -4.4439e-04   1.6518e+00
   405   1.1894e+00   1.8311e-04   1.6520e+00
   406  -2.9255e+00  -4.5039e-04   1.6515e+00
   407  -5.3371e+00  -8.2166e-04   1.6507e+00
   408  -9.2898e+00  -1.4302e-03   1.6493e+00
   409   1.3494e+00   2.0774e-04   1.6495e+00
   410  -2.3134e-01  -3.5616e-05   1.6495e+00
   411   4.7824e+00   7.3628e-04   1.6502e+00
   412   9.2334e+00   1.4215e-03   1.6516e+00
   413   1.7050e+01   2.6249e-03   1.6542e+00
   414   8.2570e+00   1.2712e-03   1.6555e+00
   415   4.3298e+00   6.6660e-04   1.6562e+00
   416   1.2611e+00   1.9415e-04   1.6564e+00
   417   7.6868e+00   1.1834e-03   1.6576e+00
   418   1.0625e+00   1.6357e-04   1.6577e+00
   419   7.6373e-01   1.1758e-04   1.6578e+00
   420  -1.9587e+00  -3.0156e-04   1.6575e+00
   421   3.4278e+00   5.2773e-04   1.6581e+00
   422   5.4495e+00   8.3897e-04   1.6589e+00
   423   6.9663e+00   1.0725e-03   1.6600e+00
   424   6.9798e+00   1.0746e-03   1.6611e+00
   425   1.5886e+01   2.4458e-03   1.6635e+00
   426   1.0341e+01   1.5921e-03   1.6651e+00
   427   7.4175e+00   1.1420e-03   1.6662e+00
   428  -3.9203e+00  -6.0354e-04   1.6656e+00
   429  -1.3016e+01  -2.0039e-03   1.6636e+00
   430  -1.5479e+01  -2.3831e-03   1.6612e+00
   431  -3.1142e+00  -4.7944e-04   1.6608e+00
   432   1.0480e+01   1.6135e-03   1.6624e+00
   433   1.9708e+01   3.0342e-03   1.6654e+00
   434   2.3832e+01   3.6690e-03   1.6691e+00
   435   1.7229e+01   2.6525e-03   1.6717e+00
   436   1.1379e+01   1.7519e-03   1.6735e+00
   437   1.2648e+01   1.9472e-03   1.6754e+00
   438   1.1321e+01   1.7429e-03   1.6772e+00
   439   3.8977e+00   6.0006e-04   1.6778e+00
   440   4.6532e+00   7.1639e-04   1.6785e+00
   441   7.8261e-01   1.2049e-04   1.6786e+00
   442  -7.3979e+00  -1.1389e-03   1.6775e+00
   443  -1.2935e+01  -1.9914e-03   1.6755e+00
   444  -1.6419e+01  -2.5278e-03   1.6730e+00
   445  -2.0747e+01  -3.1941e-03   1.6698e+00
   446  -1.5690e+01  -2.4155e-03   1.6673e+00
   447  -1.7520e+01  -2.6973e-03   1.6646e+00
   448  -1.1417e+01  -1.7576e-03   1.6629e+00
   449  -6.1726e+00  -9.5030e-04   1.6619e+00
   450  -6.4343e+00  -9.9058e-04   1.6609e+00
   451  -7.6529e+00  -1.1782e-03   1.6598e+00
   452  -1.4065e+01  -2.1654e-03   1.6576e+00
   453  -1.2221e+01  -1.8814e-03   1.6557e+00
   454  -1.2246e+01  -1.8854e-03   1.6538e+00
   455  -1.5807e+01  -2.4336e-03   1.6514e+00
   456  -1.5499e+01  -2.3861e-03   1.6490e+00
   457  -1.1326e+01  -1.7436e-03   1.6473e+00
   458   3.9300e+00   6.0504e-04   1.6479e+00
   459   2.6437e+00   4.0701e-04   1.6483e+00
   460   1.6555e+00   2.5488e-04   1.6485e+00
   461  -3.6409e-01  -5.6053e-05   1.6485e+00
   462  -2.4294e+00  -3.7402e-04   1.6481e+00
   463  -1.3642e+01  -2.1003e-03   1.6460e+00
   464  -3.4501e+00  -5.3116e-04   1.6455e+00
   465  -1.4219e+00  -2.1892e-04   1.6453e+00
   466  -4.0304e+00  -6.2050e-04   1.6446e+00
   467  -1.0780e+01  -1.6596e-03   1.6430e+00
   468  -2.1457e+01  -3.3034e-03   1.6397e+00
   469  -3.0903e+01  -4.7576e-03   1.6349e+00
   470  -4.0585e+01  -6.2483e-03   1.6287e+00
   471  -3.0163e+01  -4.6437e-03   1.6240e+00
   472  -8.7448e+00  -1.3463e-03   1.6227e+00
   473   5.4210e+00   8.3459e-04   1.6235e+00
   474   1.1457e+01   1.7638e-03   1.6253e+00
   475   5.9169e+00   9.1093e-04   1.6262e+00
   476   1.2421e+00   1.9123e-04   1.6264e+00
   477  -6.7604e+00  -1.0408e-03   1.6253e+00
   478  -6.0494e+00  -9.3133e-04   1.6244e+00
   479  -1.3816e+01  -2.1270e-03   1.6223e+00
   480  -1.7348e+01  -2.6707e-03   1.6196e+00
   481  -9.8360e+00  -1.5143e-03   1.6181e+00
   482  -5.1269e+00  -7.8931e-04   1.6173e+00
   483  -3.9613e+00  -6.0986e-04   1.6167e+00
   484   1.6554e+00   2.5485e-04   1.6170e+00
   485  -6.3935e-01  -9.8430e-05   1.6169e+00
   486  -2.1663e+00  -3.3351e-04   1.6165e+00
   487  -7.3803e+00  -1.1362e-03   1.6154e+00
   488  -2.5758e+00  -3.9656e-04   1.6150e+00
   489  -7.4529e+00  -1.1474e-03   1.6138e+00
   490  -5.2459e+00  -8.0763e-04   1.6130e+00
   491  -8.3724e+00  -1.2890e-03   1.6117e+00
   492  -2.5467e+00  -3.9207e-04   1.6114e+00
   493   2.0140e+00   3.1007e-04   1.6117e+00
   494  -5.1967e-02  -8.0006e-06   1.6117e+00
   495   9.6693e+00   1.4886e-03   1.6131e+00
